product_id,sku,product_name,brand,producer,product_type,category,sub_category,country,region,subregion,appellation,grape_variety,grape_class,wine_style,spirit_style,flavor_profile,food_pairing,alcohol,vintage,bottle_size,price_segment,critic_score,critic_source,taste_vector,pairing_vector,recommendation_score
520,sku_000520,whisky_0520,liq9,spirit_house_orbit,whisky,beverage,spirits,france,rhone_valley,rhone_valley_west,rhone_valley_west_village,,,,canadian_rye,chalk,,39.0,,750ml,luxury,94,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.8
521,sku_000521,gin_0521,liq9,domaine_atlas,gin,beverage,spirits,france,rhone_valley,rhone_valley_west,rhone_valley_west_premier_cru,,,,,saline,,39.7,,750ml,entry,95,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.81
522,sku_000522,rum_0522,liq9,chateau_rivage,rum,beverage,spirits,france,rhone_valley,rhone_valley_west,rhone_valley_west_grand_cru,,,,,graphite,,40.4,,750ml,premium,96,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.82
523,sku_000523,vodka_0523,liq9,cantina_luna,vodka,beverage,spirits,france,rhone_valley,rhone_valley_central,rhone_valley_central_village,,,,,slate,,41.1,,750ml,super_premium,97,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.83
524,sku_000524,tequila_0524,liq9,bodega_sol,tequila,beverage,spirits,france,rhone_valley,rhone_valley_central,rhone_valley_central_premier_cru,,,,,iodine,,41.8,,750ml,luxury,98,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.84
525,sku_000525,liqueur_0525,liq9,distillery_north,liqueur,beverage,spirits,france,rhone_valley,rhone_valley_central,rhone_valley_central_grand_cru,,,,,oyster_shell,,42.5,,750ml,entry,99,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.85
526,sku_000526,cognac_0526,liq9,distillery_delta,cognac,beverage,spirits,france,alsace,alsace_north,alsace_north_village,,,,scotch_single_malt,volcanic_ash,,43.2,,750ml,premium,100,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.86
527,sku_000527,sake_0527,liq9,brewery_harbor,sake,beverage,spirits,france,alsace,alsace_north,alsace_north_premier_cru,,,,,green_apple,,43.9,,750ml,super_premium,84,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.87
528,sku_000528,beer_0528,liq9,sake_house_kumo,beer,beverage,spirits,france,alsace,alsace_north,alsace_north_grand_cru,,,,,yellow_apple,,44.6,,750ml,luxury,85,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.88
529,sku_000529,wine_0529,wine_now,agave_fuego,wine,beverage,fine_wine,france,alsace,alsace_south,alsace_south_village,ugni_blanc,white,dessert_sweet,,pear,churrasco,45.3,2014,750ml,entry,86,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.89
530,sku_000530,wine_accessory_0530,wine_now,spirit_house_orbit,wine_accessory,accessory,wine_accessory,france,alsace,alsace_south,alsace_south_premier_cru,,,,,quince,,,,single_unit,premium,87,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.9
531,sku_000531,glassware_0531,wine_now,domaine_atlas,glassware,accessory,glassware,france,alsace,alsace_south,alsace_south_grand_cru,,,,,apricot,,,,set_of_2,super_premium,88,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.91
532,sku_000532,whisky_0532,liq9,chateau_rivage,whisky,beverage,spirits,france,alsace,alsace_east,alsace_east_village,,,,speyside_sherry_cask,peach,,47.4,,750ml,luxury,89,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.92
533,sku_000533,gin_0533,liq9,cantina_luna,gin,beverage,spirits,france,alsace,alsace_east,alsace_east_premier_cru,,,,,nectarine,,48.1,,750ml,entry,90,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.93
534,sku_000534,rum_0534,liq9,bodega_sol,rum,beverage,spirits,france,alsace,alsace_east,alsace_east_grand_cru,,,,,mirabelle,,48.8,,750ml,premium,91,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.94
535,sku_000535,vodka_0535,liq9,distillery_north,vodka,beverage,spirits,france,alsace,alsace_west,alsace_west_village,,,,,cherry,,49.5,,750ml,super_premium,92,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.95
536,sku_000536,tequila_0536,liq9,distillery_delta,tequila,beverage,spirits,france,alsace,alsace_west,alsace_west_premier_cru,,,,,raspberry,,50.2,,750ml,luxury,93,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.96
537,sku_000537,liqueur_0537,liq9,brewery_harbor,liqueur,beverage,spirits,france,alsace,alsace_west,alsace_west_grand_cru,,,,,strawberry,,50.9,,750ml,entry,94,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.97
538,sku_000538,cognac_0538,liq9,sake_house_kumo,cognac,beverage,spirits,france,alsace,alsace_central,alsace_central_village,,,,american_single_malt,cranberry,,51.6,,750ml,premium,95,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.98
539,sku_000539,sake_0539,liq9,agave_fuego,sake,beverage,spirits,france,alsace,alsace_central,alsace_central_premier_cru,,,,,red_plum,,52.3,,750ml,super_premium,96,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.99
540,sku_000540,beer_0540,liq9,spirit_house_orbit,beer,beverage,spirits,france,alsace,alsace_central,alsace_central_grand_cru,,,,,red_currant,,53.0,,750ml,luxury,97,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.55
541,sku_000541,wine_0541,wine_now,domaine_atlas,wine,beverage,fine_wine,france,languedoc_roussillon,languedoc_roussillon_north,languedoc_roussillon_north_village,seyval_blanc,white,light_red,,pomegranate,paella_seafood,53.7,2011,750ml,entry,98,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.56
542,sku_000542,wine_accessory_0542,wine_now,chateau_rivage,wine_accessory,accessory,wine_accessory,france,languedoc_roussillon,languedoc_roussillon_north,languedoc_roussillon_north_premier_cru,,,,,wild_berry,,,,single_unit,premium,99,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.57
543,sku_000543,glassware_0543,wine_now,cantina_luna,glassware,accessory,glassware,france,languedoc_roussillon,languedoc_roussillon_north,languedoc_roussillon_north_grand_cru,,,,,sour_cherry,,,,set_of_2,super_premium,100,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.58
544,sku_000544,whisky_0544,liq9,bodega_sol,whisky,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_south,languedoc_roussillon_south_village,,,,canadian_whisky,blackberry,,55.8,,750ml,luxury,84,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.59
545,sku_000545,gin_0545,liq9,distillery_north,gin,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_south,languedoc_roussillon_south_premier_cru,,,,,black_cherry,,56.5,,750ml,entry,85,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.6
546,sku_000546,rum_0546,liq9,distillery_delta,rum,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_south,languedoc_roussillon_south_grand_cru,,,,,blueberry,,57.2,,750ml,premium,86,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.61
547,sku_000547,vodka_0547,liq9,brewery_harbor,vodka,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_east,languedoc_roussillon_east_village,,,,,black_plum,,57.9,,750ml,super_premium,87,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.62
548,sku_000548,tequila_0548,liq9,sake_house_kumo,tequila,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_east,languedoc_roussillon_east_premier_cru,,,,,cassis,,58.6,,750ml,luxury,88,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.63
549,sku_000549,liqueur_0549,liq9,agave_fuego,liqueur,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_east,languedoc_roussillon_east_grand_cru,,,,,fig,,59.3,,750ml,entry,89,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.64
550,sku_000550,cognac_0550,liq9,spirit_house_orbit,cognac,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_west,languedoc_roussillon_west_village,,,,world_blended_malt,mulberry,,5.0,,750ml,premium,90,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.65
551,sku_000551,sake_0551,liq9,domaine_atlas,sake,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_west,languedoc_roussillon_west_premier_cru,,,,,boysenberry,,5.7,,750ml,super_premium,91,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.66
552,sku_000552,beer_0552,liq9,chateau_rivage,beer,beverage,spirits,france,languedoc_roussillon,languedoc_roussillon_west,languedoc_roussillon_west_grand_cru,,,,,date,,6.4,,750ml,luxury,92,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.67
553,sku_000553,wine_0553,wine_now,cantina_luna,wine,beverage,fine_wine,france,languedoc_roussillon,languedoc_roussillon_central,languedoc_roussillon_central_village,nielluccio,red,bold_oaked_red,,lemon,falafel,7.1,2023,750ml,entry,93,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.68
554,sku_000554,wine_accessory_0554,wine_now,bodega_sol,wine_accessory,accessory,wine_accessory,france,languedoc_roussillon,languedoc_roussillon_central,languedoc_roussillon_central_premier_cru,,,,,lime,,,,single_unit,premium,94,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.69
555,sku_000555,glassware_0555,wine_now,distillery_north,glassware,accessory,glassware,france,languedoc_roussillon,languedoc_roussillon_central,languedoc_roussillon_central_grand_cru,,,,,grapefruit,,,,set_of_2,super_premium,95,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.7
556,sku_000556,whisky_0556,liq9,distillery_delta,whisky,beverage,spirits,france,provence,provence_north,provence_north_village,,,,campbeltown_single_malt,orange_zest,,9.2,,750ml,luxury,96,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.71
557,sku_000557,gin_0557,liq9,brewery_harbor,gin,beverage,spirits,france,provence,provence_north,provence_north_premier_cru,,,,,mandarin,,9.9,,750ml,entry,97,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.72
558,sku_000558,rum_0558,liq9,sake_house_kumo,rum,beverage,spirits,france,provence,provence_north,provence_north_grand_cru,,,,,bergamot,,10.6,,750ml,premium,98,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.73
559,sku_000559,vodka_0559,liq9,agave_fuego,vodka,beverage,spirits,france,provence,provence_south,provence_south_village,,,,,yuzu,,11.3,,750ml,super_premium,99,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.74
560,sku_000560,tequila_0560,liq9,spirit_house_orbit,tequila,beverage,spirits,france,provence,provence_south,provence_south_premier_cru,,,,,pomelo,,12.0,,750ml,luxury,100,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.75
561,sku_000561,liqueur_0561,liq9,domaine_atlas,liqueur,beverage,spirits,france,provence,provence_south,provence_south_grand_cru,,,,,candied_lemon,,12.7,,750ml,entry,84,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.76
562,sku_000562,cognac_0562,liq9,chateau_rivage,cognac,beverage,spirits,france,provence,provence_east,provence_east_village,,,,tennessee_whiskey,pineapple,,13.4,,750ml,premium,85,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.77
563,sku_000563,sake_0563,liq9,cantina_luna,sake,beverage,spirits,france,provence,provence_east,provence_east_premier_cru,,,,,mango,,14.1,,750ml,super_premium,86,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.78
564,sku_000564,beer_0564,liq9,bodega_sol,beer,beverage,spirits,france,provence,provence_east,provence_east_grand_cru,,,,,passionfruit,,14.8,,750ml,luxury,87,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.79
565,sku_000565,wine_0565,wine_now,distillery_north,wine,beverage,fine_wine,france,provence,provence_west,provence_west_village,grenache,red,aromatic_white,,guava,tempura,15.5,2020,750ml,entry,88,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.8
566,sku_000566,wine_accessory_0566,wine_now,distillery_delta,wine_accessory,accessory,wine_accessory,france,provence,provence_west,provence_west_premier_cru,,,,,lychee,,,,single_unit,premium,89,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.81
567,sku_000567,glassware_0567,wine_now,brewery_harbor,glassware,accessory,glassware,france,provence,provence_west,provence_west_grand_cru,,,,,papaya,,,,set_of_2,super_premium,90,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.82
568,sku_000568,whisky_0568,liq9,sake_house_kumo,whisky,beverage,spirits,france,provence,provence_central,provence_central_village,,,,japanese_blended,banana,,17.6,,750ml,luxury,91,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.83
569,sku_000569,gin_0569,liq9,agave_fuego,gin,beverage,spirits,france,provence,provence_central,provence_central_premier_cru,,,,,dragonfruit,,18.3,,750ml,entry,92,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.84
570,sku_000570,rum_0570,liq9,spirit_house_orbit,rum,beverage,spirits,france,provence,provence_central,provence_central_grand_cru,,,,,melon,,19.0,,750ml,premium,93,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.85
571,sku_000571,vodka_0571,liq9,domaine_atlas,vodka,beverage,spirits,france,jura,jura_north,jura_north_village,,,,,rose_petal,,19.7,,750ml,super_premium,94,wine_spectator,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.86
572,sku_000572,tequila_0572,liq9,chateau_rivage,tequila,beverage,spirits,france,jura,jura_north,jura_north_premier_cru,,,,,violet,,20.4,,750ml,luxury,95,wine_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.87
573,sku_000573,liqueur_0573,liq9,cantina_luna,liqueur,beverage,spirits,france,jura,jura_north,jura_north_grand_cru,,,,,orange_blossom,,21.1,,750ml,entry,96,decanter,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.88
574,sku_000574,cognac_0574,liq9,bodega_sol,cognac,beverage,spirits,france,jura,jura_south,jura_south_village,,,,french_whisky,jasmine,,21.8,,750ml,premium,97,jancis_robinson,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.89
575,sku_000575,sake_0575,liq9,distillery_north,sake,beverage,spirits,france,jura,jura_south,jura_south_premier_cru,,,,,honeysuckle,,22.5,,750ml,super_premium,98,distiller,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.9
576,sku_000576,beer_0576,liq9,distillery_delta,beer,beverage,spirits,france,jura,jura_south,jura_south_grand_cru,,,,,lavender,,23.2,,750ml,luxury,99,whisky_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.91
577,sku_000577,wine_0577,wine_now,brewery_harbor,wine,beverage,fine_wine,france,jura,jura_east,jura_east_village,frappato,red,late_harvest,,elderflower,duck_confit,23.9,2017,750ml,entry,100,wine_spectator,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.92
578,sku_000578,wine_accessory_0578,wine_now,sake_house_kumo,wine_accessory,accessory,wine_accessory,france,jura,jura_east,jura_east_premier_cru,,,,,chamomile,,,,single_unit,premium,84,wine_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.93
579,sku_000579,glassware_0579,wine_now,agave_fuego,glassware,accessory,glassware,france,jura,jura_east,jura_east_grand_cru,,,,,acacia,,,,set_of_2,super_premium,85,decanter,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.94
580,sku_000580,whisky_0580,liq9,spirit_house_orbit,whisky,beverage,spirits,france,jura,jura_west,jura_west_village,,,,highland_single_malt,mushroom,,26.0,,750ml,luxury,86,jancis_robinson,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.95
581,sku_000581,gin_0581,liq9,domaine_atlas,gin,beverage,spirits,france,jura,jura_west,jura_west_premier_cru,,,,,forest_floor,,26.7,,750ml,entry,87,distiller,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.96
582,sku_000582,rum_0582,liq9,chateau_rivage,rum,beverage,spirits,france,jura,jura_west,jura_west_grand_cru,,,,,truffle,,27.4,,750ml,premium,88,whisky_advocate,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.97
583,sku_000583,vodka_0583,liq9,cantina_luna,vodka,beverage,spirits,france,jura,jura_central,jura_central_village,,,,,wet_leaf,,28.1,,750ml,super_premium,89,wine_spectator,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.98
584,sku_000584,tequila_0584,liq9,bodega_sol,tequila,beverage,spirits,france,jura,jura_central,jura_central_premier_cru,,,,,leather,,28.8,,750ml,luxury,90,wine_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.99
585,sku_000585,liqueur_0585,liq9,distillery_north,liqueur,beverage,spirits,france,jura,jura_central,jura_central_grand_cru,,,,,tobacco,,29.5,,750ml,entry,91,decanter,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.55
586,sku_000586,cognac_0586,liq9,distillery_delta,cognac,beverage,spirits,france,savoy,savoy_north,savoy_north_village,,,,rye_whiskey,dried_herbs,,30.2,,750ml,premium,92,jancis_robinson,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.56
587,sku_000587,sake_0587,liq9,brewery_harbor,sake,beverage,spirits,france,savoy,savoy_north,savoy_north_premier_cru,,,,,olive_tapenade,,30.9,,750ml,super_premium,93,distiller,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.57
588,sku_000588,beer_0588,liq9,sake_house_kumo,beer,beverage,spirits,france,savoy,savoy_north,savoy_north_grand_cru,,,,,game,,31.6,,750ml,luxury,94,whisky_advocate,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.58
589,sku_000589,wine_0589,wine_now,agave_fuego,wine,beverage,fine_wine,france,savoy,savoy_south,savoy_south_village,cabernet_franc,red,dessert_sweet,,vanilla,mapo_tofu,32.3,2014,750ml,entry,95,wine_spectator,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.59
590,sku_000590,wine_accessory_0590,wine_now,spirit_house_orbit,wine_accessory,accessory,wine_accessory,france,savoy,savoy_south,savoy_south_premier_cru,,,,,cedar,,,,single_unit,premium,96,wine_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.6
591,sku_000591,glassware_0591,wine_now,domaine_atlas,glassware,accessory,glassware,france,savoy,savoy_south,savoy_south_grand_cru,,,,,toast,,,,set_of_2,super_premium,97,decanter,"[0.10,0.40,0.70]","[0.20,0.50,0.80]",0.61
592,sku_000592,whisky_0592,liq9,chateau_rivage,whisky,beverage,spirits,france,savoy,savoy_east,savoy_east_village,,,,japanese_whisky,smoke,,34.4,,750ml,luxury,98,jancis_robinson,"[0.20,0.50,0.80]","[0.30,0.60,0.90]",0.62
593,sku_000593,gin_0593,liq9,cantina_luna,gin,beverage,spirits,france,savoy,savoy_east,savoy_east_premier_cru,,,,,cocoa,,35.1,,750ml,entry,99,distiller,"[0.30,0.60,0.90]","[0.40,0.70,0.00]",0.63
594,sku_000594,rum_0594,liq9,bodega_sol,rum,beverage,spirits,france,savoy,savoy_east,savoy_east_grand_cru,,,,,mocha,,35.8,,750ml,premium,100,whisky_advocate,"[0.40,0.70,0.00]","[0.50,0.80,0.10]",0.64
595,sku_000595,vodka_0595,liq9,distillery_north,vodka,beverage,spirits,france,savoy,savoy_west,savoy_west_village,,,,,coffee_bean,,36.5,,750ml,super_premium,84,wine_spectator,"[0.50,0.80,0.10]","[0.60,0.90,0.20]",0.65
596,sku_000596,tequila_0596,liq9,distillery_delta,tequila,beverage,spirits,france,savoy,savoy_west,savoy_west_premier_cru,,,,,caramel,,37.2,,750ml,luxury,85,wine_advocate,"[0.60,0.90,0.20]","[0.70,0.00,0.30]",0.66
597,sku_000597,liqueur_0597,liq9,brewery_harbor,liqueur,beverage,spirits,france,savoy,savoy_west,savoy_west_grand_cru,,,,,sandalwood,,37.9,,750ml,entry,86,decanter,"[0.70,0.00,0.30]","[0.80,0.10,0.40]",0.67
598,sku_000598,cognac_0598,liq9,sake_house_kumo,cognac,beverage,spirits,france,savoy,savoy_central,savoy_central_village,,,,australian_single_malt,black_pepper,,38.6,,750ml,premium,87,jancis_robinson,"[0.80,0.10,0.40]","[0.90,0.20,0.50]",0.68
599,sku_000599,sake_0599,liq9,agave_fuego,sake,beverage,spirits,france,savoy,savoy_central,savoy_central_premier_cru,,,,,white_pepper,,39.3,,750ml,super_premium,88,distiller,"[0.90,0.20,0.50]","[0.00,0.30,0.60]",0.69
600,sku_000600,beer_0600,liq9,spirit_house_orbit,beer,beverage,spirits,france,savoy,savoy_central,savoy_central_grand_cru,,,,,clove,,40.0,,750ml,luxury,89,whisky_advocate,"[0.00,0.30,0.60]","[0.10,0.40,0.70]",0.7
